472.8, 55.2, 3, 1
523.2, 22.8, 3, 1
465.6, 69.6, 3, 1
504, 76.8, 3, 1
408, 301.2, 3, 1
427.2, 294, 3, 1
417.6, 310.8, 3, 1
427.2, 310.8, 3, 1
932.4, 105.6, 3, 1
942, 165.6, 3, 1
976.8, 157.2, 3, 1
348, 24, 3, 1
370.8, 33.6, 3, 1
316.8, 92.4, 3, 1
268.8, 27.6, 3, 1
304.8, 22.8, 3, 1
286.8, 94.8, 3, 1
45.6, 58.8, 3, 1
92.4, 32.4, 3, 1
60, 81.6, 3, 1
838.8, 225.6, 3, 1
841.2, 226.8, 3, 1
628.8, 302.4, 3, 1
661.2, 285.6, 3, 1
39.6, 296.4, 3, 1
57.6, 280.8, 3, 1
87.6, 325.2, 3, 1
994.8, 139.2, 3, 1
996, 147.6, 3, 1
100.8, 30, 3, 1
110.4, 72, 3, 1
162, 87.6, 3, 1
890.4, 91.2, 3, 1
958.8, 288, 3, 1
964.8, 322.8, 3, 1
982.8, 219.6, 3, 1
981.6, 226.8, 3, 1
331.2, 231.6, 4, 1
348, 226.8, 4, 1
321.6, 252, 4, 1
336, 261.6, 4, 1
161, 122, 2, 0
724, 118, 3, 0
696, 177, 3, 0
638, 122, 3, 0
647, 175, 3, 0
657, 174, 3, 0
704, 57, 3, 0
739, 20, 3, 0
710, 59, 3, 0
348, 226, 3, 0
368, 225, 3, 0
362, 228, 3, 0
786, 127, 3, 0
813, 121, 3, 0
803, 181, 3, 0
565, 202, 3, 0
591, 190, 3, 0
563, 247, 3, 0
603, 234, 3, 0
188, 224, 3, 0
223, 226, 3, 0
224, 240, 3, 0
634, 197, 3, 0
630, 253, 3, 0
654, 245, 3, 0
248, 273, 3, 0
262, 315, 3, 0
287, 312, 3, 0
177, 292, 3, 0
231, 271, 3, 0
180, 323, 3, 0
222, 325, 3, 0
646, 24, 3, 0
682, 53, 3, 0
618, 81, 3, 0
256, 210, 3, 0
305, 227, 3, 0
266, 267, 3, 0
304, 232, 3, 0
488, 137, 3, 0
509, 123, 3, 0
490, 155, 3, 0
504, 184, 3, 0
400, 218, 3, 0
438, 209, 3, 0
410, 234, 3, 0
460, 242, 3, 0
705, 205, 3, 0
731, 193, 3, 0
693, 249, 3, 0
543, 101, 3, 0
594, 121, 3, 0
541, 175, 3, 0
602, 178, 3, 0
500, 206, 3, 0
509, 202, 3, 0
474, 244, 3, 0
531, 256, 3, 0
478, 274, 3, 0
538, 305, 3, 0
473, 323, 3, 0
535, 315, 3, 0
859, 120, 3, 0
875, 105, 3, 0
843, 147, 3, 0
907, 160, 3, 0
341, 138, 3, 0
365, 133, 3, 0
349, 164, 3, 0
361, 167, 3, 0
341, 281, 3, 0
355, 272, 3, 0
319, 338, 3, 0
375, 332, 3, 0
98, 281, 3, 0
150, 276, 3, 0
98, 324, 3, 0
149, 337, 3, 0
41, 186, 3, 0
69, 220, 3, 0
51, 247, 3, 0
75, 259, 3, 0
546, 301, 3, 0
576, 284, 3, 0
767, 189, 3, 0
805, 188, 3, 0
789, 234, 3, 0
800, 233, 3, 0
101, 249, 3, 0
161, 251, 3, 0
269, 131, 3, 0
308, 127, 3, 0
266, 161, 3, 0
310, 167, 3, 0
